date,coverage,icorr,rho_trail,rho_fwd
2014-09-02,0.9999999999999999,0.3354006724764426,0.22016941649461624,0.3077223218883582
2014-09-03,1.0000000000000002,0.34384838233845894,0.21870702676355305,0.31060914711065135
2014-09-04,1.0,0.36807549919151344,0.21927428790163747,0.32820521303279654
2014-09-05,1.0,0.2993357702634287,0.21314335321713748,0.31882865734250715
2014-09-08,1.0000000000000002,0.32282480567972005,0.2123165395074517,0.35929293270982654
2014-09-09,0.9999999999999998,0.3902041947984504,0.20947687321550337,0.38704313951967095
2014-09-10,1.0,0.35585418957546755,0.20761847236377173,0.4183234413503378
2014-09-11,0.9999999999999998,0.33630519182622565,0.2057675624239539,0.4201680593244025
2014-09-12,1.0,0.38754157467823835,0.20668463077450486,0.40821674965872246
2014-09-15,1.0,0.4029244351980629,0.2078580482060338,0.3963178387308071
2014-09-16,0.9999999999999999,0.3310869605149039,0.2098915906231359,0.37838765637630956
2014-09-17,1.0,0.3103563686533893,0.20992668164940667,0.36039912844355615
2014-09-18,1.0,0.2716732517576677,0.21186153263318983,0.3678426771840296
2014-09-19,0.9999999999999999,0.26209874008990475,0.21261181562476378,0.3722338939680814
2014-09-22,1.0,0.35602854788906635,0.21414756042769384,0.39368571701004407
2014-09-23,1.0,0.3788521237014413,0.21554204993790316,0.3857807387238656
2014-09-24,1.0,0.3320444119124169,0.21629945592679758,0.38926970694470314
2014-09-25,1.0,0.4280303071776415,0.22683911049600716,0.36574603429837627
2014-09-26,1.0,0.39871111148246474,0.22826526498145328,0.36509765398981103
2014-09-29,1.0,0.4087868763954684,0.22365572388371957,0.3651372688876901
2014-09-30,1.0,0.4515385396320552,0.2199652930110122,0.3598065780372681
2014-10-01,1.0,0.462830526338819,0.2278705245538088,0.33180271539993705
2014-10-02,0.9999999999999999,0.40708737835248265,0.2256773823267676,0.34840620036741154
2014-10-03,1.0000000000000002,0.36024149869035144,0.21427816931394658,0.3481661975352457
2014-10-06,1.0,0.3729233832473968,0.20753009741223236,0.34133072076747023
2014-10-07,1.0,0.44943800746386087,0.2154508076880636,0.3123516197645183
2014-10-08,1.0,0.3540276519898285,0.22379698570141912,0.2976889774553887
2014-10-09,1.0,0.5244792520051701,0.2322023326518512,0.2543441561706847
2014-10-10,1.0,0.5286775919069641,0.24093956181105344,0.21736005352677568
2014-10-13,1.0,0.6034294361812994,0.2396300155074902,0.20394511750136374
2014-10-14,1.0,0.5586215685461143,0.23801150216349698,0.2121371752243969
2014-10-15,1.0,0.5599464173978403,0.23954151706656018,0.17544512427673356
2014-10-16,1.0,0.5116277604661249,0.23885192279002226,0.16593428119890544
2014-10-17,1.0,0.5176965483442532,0.2505770536874692,0.16103616229047565
2014-10-20,1.0,0.4552569103645969,0.246664927075747,0.16584862314753418
2014-10-21,1.0,0.39316349153539976,0.25902791094662087,0.1392700472447477
2014-10-22,0.9999999999999999,0.48325077318364,0.2571279070323842,0.13344996396395029
2014-10-23,1.0,0.4451605950090425,0.2612480389364236,0.1229735642711451
2014-10-24,1.0,0.4619923447303252,0.26151290726508564,0.1233686199496695
2014-10-27,1.0,0.4372365575324814,0.26093590761359775,0.11993912893829001
2014-10-28,1.0,0.39247949548949795,0.26315629847072586,0.10806461814438834
2014-10-29,0.9999999999999999,0.4079326123237863,0.25914010712579677,0.1071650737749276
2014-10-30,1.0,0.4024980997293216,0.25801711662984333,0.10500304064562058
2014-10-31,0.9999999999999999,0.392751049850672,0.26506249415245686,0.06745012162070847
2014-11-03,1.0,0.40074527917838104,0.2655394473383124,0.05955997355468667
2014-11-04,1.0,0.40508702749743114,0.25981428745571333,0.05985455636800012
2014-11-05,1.0,0.3676619282951,0.2604039391472056,0.05998222071411522
2014-11-06,1.0000000000000002,0.351600947312581,0.25911657437940655,0.059581504622258405
2014-11-07,1.0000000000000002,0.31883920116121267,0.2569958505435725,0.0740319180161074
2014-11-10,1.0,0.3041247507399877,0.2568217982972195,0.0767106056764763
2014-11-11,1.0,0.3211524005488303,0.25779828010951156,0.13946065751770015
2014-11-12,1.0000000000000002,0.3281879420630927,0.2571074859152943,0.13949170882579856
2014-11-13,1.0,0.33020909050416253,0.2542709539853362,0.21898060427095958
2014-11-14,1.0,0.3420126563256578,0.25391955599859567,0.23736372727710994
2014-11-17,1.0,0.34291564398921837,0.25355956390720663,0.21760298068779557
2014-11-18,0.9999999999999998,0.3476160186845323,0.2530889826226027,0.23647564955137812
2014-11-19,1.0,0.3724081855707925,0.25224365146721467,0.3459830477993059
2014-11-20,0.9999999999999999,0.3270416579573332,0.2515333626489765,0.3410319431572008
2014-11-21,1.0,0.30409394470941015,0.2513294496828012,0.3411187911657715
2014-11-24,0.9999999999999998,0.2944797437768802,0.25133331836468054,0.3369877806887753
2014-11-25,0.9999999999999999,0.2900370262939586,0.250561533236704,0.34141767687342744
2014-11-26,1.0,0.29011048916269133,0.25147761605219515,0.3423618245262674
2014-11-27,0.9999999999999998,0.2894445615610643,0.2503086544112585,0.3452380040090457
2014-11-28,1.0,0.3415222071849016,0.2449423821119427,0.3608460316810002
2014-12-01,1.0,0.37262678536881544,0.24386761823863967,0.37253422493873123
2014-12-02,0.9999999999999998,0.31982441534166695,0.24348313503496383,0.3867648777396783
2014-12-03,1.0,0.3028131097976767,0.24317808294315865,0.39803642532189387
2014-12-04,1.0,0.29991253838360454,0.24249451087897658,0.40000761120369627
2014-12-05,0.9999999999999998,0.271499524081311,0.24150246836982361,0.44113219992495256
2014-12-08,1.0,0.38063946421876615,0.24137013215109346,0.44766483091397596
2014-12-09,1.0,0.3419809206453328,0.2407757435843111,0.4699477306862684
2014-12-10,1.0,0.494281469286963,0.24648354187314375,0.5008936271352742
2014-12-11,1.0,0.5908626633886599,0.24562005540231768,0.5027435550583338
2014-12-12,1.0,0.5498216058854445,0.2565126430715502,0.46931084105811394
2014-12-15,1.0,0.48219655833374053,0.26113896401456904,0.45580612526364195
2014-12-16,1.0,0.5587527561299244,0.2564445205867916,0.48855571584324126
2014-12-17,1.0,0.44312056208878453,0.2629261447113874,0.4208169188290918
2014-12-18,0.9999999999999999,0.3595934495224106,0.2844920385586173,0.31115074826364864
2014-12-19,1.0,0.35907800492030645,0.28161030453926633,0.32243095509175584
2014-12-22,1.0,0.3470052083616462,0.2821285538881034,0.31490127842355214
2014-12-23,1.0,0.33665883622604376,0.28139194238771326,0.3227647983124417
2014-12-24,1.0,0.333966830539901,0.2794412154741533,0.3247743613384801
2014-12-25,1.0000000000000002,0.334279766908534,0.28032767468101955,0.31203874793057274
2014-12-26,1.0,0.3129664647293387,0.2795593550364362,0.3079399728020535
2014-12-29,0.9999999999999999,0.29125503722820806,0.2792382856787065,0.3019765253243696
2014-12-30,1.0,0.3126617189598766,0.2803831628348068,0.2972893569298769
2014-12-31,1.0,0.42921616546176944,0.2802540662051428,0.279019429204877
2015-01-01,1.0000000000000002,0.4292164489323684,0.2806618077290127,0.2691288254115121
2015-01-02,1.0000000000000002,0.3491789494403416,0.2799723180289856,0.27799384596887533
2015-01-05,1.0,0.39815170361951757,0.2905493442343769,0.25408778824926603
2015-01-06,1.0,0.46275133690702763,0.2905938150686755,0.23394465106291068
2015-01-07,1.0,0.4100879827518133,0.2938393509595409,0.23570046555171922
2015-01-08,0.9999999999999999,0.3379388646124531,0.308000679303475,0.18989400265113518
2015-01-09,1.0,0.3404639018775395,0.3051941862930615,0.18061081251639077
2015-01-12,1.0,0.42207015043187485,0.3025386754898873,0.1834539458586101
2015-01-13,1.0,0.45006146182145573,0.3014598020098177,0.18132420339993438
2015-01-14,1.0,0.4676205454383741,0.30157104909420085,0.17573474616128534
2015-01-15,1.0,0.5072293269514839,0.2846650069833525,0.19318910848037094
2015-01-16,1.0,0.45665796856483426,0.2832063644176077,0.21923906379707764
2015-01-19,1.0,0.46064729452295183,0.28292755043319284,0.2178317107362709
2015-01-20,1.0,0.47186240471136676,0.28171592456238603,0.21593451575765177
2015-01-21,1.0,0.4374295970788785,0.28148125828169657,0.21408090956574835
2015-01-22,0.9999999999999999,0.34673610260763893,0.2862107522982143,0.212695793895296
2015-01-23,1.0000000000000002,0.38143308748012383,0.2734520651252373,0.2125546721325333
2015-01-26,0.9999999999999999,0.31741823016830006,0.27311423996184453,0.21494843847539552
2015-01-27,1.0,0.4719699609662499,0.26975080612229757,0.19575393002096161
2015-01-28,0.9999999999999999,0.5429980118109521,0.26808705209415185,0.16855681746350634
2015-01-29,1.0,0.45315886095046004,0.2680406384504638,0.18199629215939442
2015-01-30,1.0,0.5606997445645137,0.2645318025864589,0.1551313221511857
2015-02-02,1.0,0.4386464100382286,0.26763083844520164,0.16709640860715716
2015-02-03,1.0,0.39038921071901284,0.27213567378945075,0.1447978176320315
2015-02-04,1.0,0.44339860517111385,0.2675313657720119,0.15200981080421136
2015-02-05,1.0,0.39939129330790996,0.26871301761083477,0.19384179595483866
2015-02-06,1.0,0.41670286727543576,0.26771647867564435,0.1956168089652634
2015-02-09,1.0,0.47312492893661817,0.2656394787901423,0.30298579965575706
2015-02-10,1.0,0.4033391182824267,0.2657148677146455,0.2839073211437412
2015-02-11,1.0,0.4100050978846305,0.2652869445987966,0.30588048037868665
2015-02-12,1.0,0.3387465475866,0.2665315587632561,0.29761673369279873
2015-02-13,1.0,0.3248053087371309,0.2659559272599271,0.33995703331399596
2015-02-16,0.9999999999999998,0.3163222670137088,0.26563872087739565,0.33332490400390424
2015-02-17,1.0,0.3543354105077522,0.2654533796090394,0.36559900465113715
2015-02-18,1.0,0.35428719296677436,0.2634064942405428,0.3745363022408959
2015-02-19,1.0,0.3573147843357737,0.2613229844420269,0.3952749552039235
2015-02-20,1.0,0.33435364358908864,0.2618440172652594,0.3878211450838959
2015-02-23,0.9999999999999998,0.3316117924290639,0.26048001171788454,0.3976276391219022
2015-02-24,1.0,0.3060784345636938,0.2605767900132449,0.41573549490836453
2015-02-25,1.0,0.3070081841005569,0.2599563498874222,0.4178206113771045
2015-02-26,1.0,0.3246990306660729,0.25961105738888796,0.42064985839061325
2015-02-27,1.0,0.330034235907956,0.25969117997870583,0.4352392006693155
2015-03-02,1.0,0.29274092228324267,0.25948131213446657,0.4504666090931745
2015-03-03,1.0,0.33922307274713703,0.2601170152387831,0.44430966820847995
2015-03-04,1.0,0.33988201770519255,0.2598602508168785,0.44500137200781176
2015-03-05,1.0,0.35573727233608743,0.2594643317307644,0.4565902035431632
2015-03-06,1.0,0.42294568837438706,0.26314240281690565,0.4344576073658969
2015-03-09,1.0,0.40958889214778776,0.2638724585269887,0.4357794084966922
2015-03-10,0.9999999999999998,0.47133964007357526,0.27448373287792716,0.3638717315249844
2015-03-11,1.0,0.48728454489027007,0.27318930369229816,0.36970019647682456
2015-03-12,0.9999999999999998,0.4326838685871572,0.2755673503380127,0.37519286516664424
2015-03-13,1.0,0.448480762487442,0.2741628582018235,0.3762074978072358
2015-03-16,1.0,0.41776502813697863,0.2799500382153955,0.3427155065067679
2015-03-17,1.0,0.41530465865313587,0.27774457347467085,0.3469997707752554
2015-03-18,1.0,0.3259697390721297,0.2807539900727253,0.28639323257786325
2015-03-19,1.0,0.3277061801161933,0.2805680146064846,0.3243771099105097
2015-03-20,1.0,0.2923659765010556,0.2769794196478054,0.32006506473817037
2015-03-23,1.0,0.2984190577286169,0.27615097721476517,0.31689155970216193
2015-03-24,0.9999999999999999,0.3136094586790494,0.2757163272443742,0.3126402523570583
2015-03-25,0.9999999999999999,0.37935270276503363,0.2794550241255519,0.25084997549649996
2015-03-26,1.0,0.3847170168404785,0.27687994503503993,0.2146021824412147
2015-03-27,1.0,0.36096548969119885,0.2758182654490714,0.21498597933013988
2015-03-30,1.0,0.31448365531010775,0.27809362035832697,0.1866443869814964
2015-03-31,1.0,0.3580866198391763,0.2817558103590099,0.14271506567190564
2015-04-01,1.0,0.3437301308116643,0.27624826742907255,0.159020119173401
2015-04-02,1.0,0.333033687762712,0.27349298710358017,0.15860028779085128
2015-04-03,1.0,0.33259765222081766,0.2669681437657054,0.15525467216073605
2015-04-06,1.0,0.32814233398135034,0.26289562603334965,0.1896846245249243
2015-04-07,0.9999999999999999,0.3295723936301562,0.26189905493437327,0.18863004218207907
2015-04-08,1.0,0.2948957700763165,0.2625466356010629,0.19052661776891444
2015-04-09,1.0,0.2547651499314479,0.26107036568326897,0.2313251072147562
2015-04-10,1.0,0.22973985429453167,0.262077224234147,0.23793032015870513
2015-04-13,1.0,0.28863352188815894,0.2604961097402492,0.2392689929968672
2015-04-14,1.0,0.27417630811210625,0.26084694853665674,0.23885590961012304
2015-04-15,1.0,0.2449722808327051,0.25764074422477584,0.25970552151966153
2015-04-16,0.9999999999999999,0.24465611135226162,0.2554193288102403,0.2678893640920399
2015-04-17,1.0,0.27427809956329924,0.25919679737490336,0.22433585800352634
2015-04-20,0.9999999999999999,0.26125199174514147,0.2622931418503207,0.2067947381785263
2015-04-21,1.0,0.26849987205666515,0.26097408374415076,0.21214313544172483
2015-04-22,1.0,0.23820684266998676,0.2603454164751316,0.21473765420552635
2015-04-23,1.0,0.24770049233997224,0.2599313935085736,0.22724952346237448
2015-04-24,1.0,0.24310260131490724,0.2571160470436574,0.25924786878427614
2015-04-27,0.9999999999999998,0.2833041290580031,0.25197797573157965,0.30919976592110454
2015-04-28,1.0,0.26389049163684825,0.25088357334157874,0.34892006017753574
2015-04-29,1.0,0.29479265697798773,0.2520670983434151,0.3562549794214405
2015-04-30,0.9999999999999999,0.3508755954803542,0.2533758048819045,0.36887748762031997
2015-05-01,1.0,0.27775117946016903,0.25499414734502135,0.3722284664534711
2015-05-04,1.0,0.2934557318788646,0.2560472675592996,0.3687125687902908
2015-05-05,0.9999999999999998,0.3662880687286333,0.25926419228756725,0.3429071557943898
2015-05-06,0.9999999999999999,0.38242541767048704,0.2590895010314266,0.36227022818071847
2015-05-07,1.0,0.40335767905020714,0.2590572618323168,0.3650693931986026
2015-05-08,1.0,0.30696461324130425,0.26521918162185565,0.3062250510624929
2015-05-11,1.0,0.27369895186514637,0.26603455424393396,0.2974113510276771
2015-05-12,1.0,0.34844893688409717,0.266692937025808,0.35051637183864337
2015-05-13,1.0,0.3568029166663712,0.26574167407996785,0.35641080228103594
2015-05-14,1.0,0.3183167731467337,0.2698109676316987,0.33755407834332324
2015-05-15,1.0,0.304310388581758,0.2695630587384842,0.3549979011757648
2015-05-18,1.0,0.3359575564898834,0.2692775851417707,0.36218602691125656
2015-05-19,1.0,0.3566060888727266,0.26902920068206476,0.37576334625322777
2015-05-20,1.0,0.3619090167146623,0.2694550401924607,0.38536885215684313
2015-05-21,1.0,0.3348556875621228,0.2687558337696898,0.38636692490011654
2015-05-22,1.0,0.3481882027535498,0.2695940107013608,0.40595713857491406
2015-05-25,1.0,0.3467675651430318,0.2720908894250131,0.3929628151168579
2015-05-26,1.0,0.4044169646244433,0.2764472867927324,0.36400364667457974
2015-05-27,1.0,0.3593757659027358,0.27998356279955444,0.34695674075005967
2015-05-28,1.0,0.3655166712284469,0.28053839703307143,0.33906472097244783
2015-05-29,1.0,0.40286280287659915,0.2818394514899268,0.4274988485814014
2015-06-01,1.0,0.3963130504497513,0.28303619428511745,0.4166091648199202
2015-06-02,1.0000000000000002,0.41038238053823534,0.283431482475258,0.4283969352603948
2015-06-03,1.0,0.3806450838839917,0.2854127892913648,0.4247909159976975
2015-06-04,1.0,0.4247496155474707,0.281820897211712,0.426188966822704
2015-06-05,1.0,0.41537350375985066,0.2827637444815997,0.44240137412709896
2015-06-08,1.0,0.4586434558330472,0.27575326564529173,0.42225843945634906
2015-06-09,1.0,0.417267852697602,0.27336275504791174,0.4220781751229838
2015-06-10,0.9999999999999999,0.36479382882609185,0.2811324633911474,0.3727604422231584
2015-06-11,1.0,0.334799332870687,0.28029080489553027,0.42825775916635267
2015-06-12,1.0,0.3927597541286157,0.265929961230939,0.43386734402274907
2015-06-15,1.0,0.4282836145054616,0.2690876777507693,0.4214974699559641
2015-06-16,1.0,0.4027635764750208,0.26973031469602676,0.41483331973055493
2015-06-17,1.0,0.3953973234113882,0.2709854991339158,0.41753795516639974
2015-06-18,0.9999999999999999,0.3306517863230669,0.2723336287728695,0.3752313952726354
2015-06-19,1.0,0.38222544773416556,0.2720265588748171,0.3665359349124174
2015-06-22,1.0,0.3143949028523727,0.2731768563670622,0.3504451458974581
2015-06-23,0.9999999999999998,0.2742721659148785,0.2718454758205335,0.343816719179198
2015-06-24,1.0000000000000002,0.3296951608195526,0.27119975706907307,0.3344526875244366
2015-06-25,1.0,0.35669967762138116,0.2694704468681722,0.3250773935098626
2015-06-26,1.0,0.339982306683069,0.26865882472321473,0.33574543740826296
2015-06-29,1.0,0.4528185496613273,0.281327813509281,0.2649888863744907
2015-06-30,0.9999999999999999,0.42907530023962875,0.2711826428844799,0.27073537669026027
2015-07-01,0.9999999999999999,0.35734901979351796,0.27040053580247836,0.25500997727766017
2015-07-02,1.0,0.39730371241018186,0.26860636561185086,0.24821131874309282
2015-07-03,1.0,0.3850368979391218,0.2582218146530982,0.24374531238071512
2015-07-06,1.0,0.40008058852732764,0.2588840233408543,0.2351709816738525
2015-07-07,1.0,0.3573827800463207,0.25739888433531066,0.23311220409298244
2015-07-08,0.9999999999999998,0.46018796796152295,0.26003999598831923,0.21749225733001473
2015-07-09,1.0,0.4718377042295997,0.25847684138339255,0.21911610520765573
2015-07-10,1.0,0.3736559543066037,0.27795439959244317,0.19588307455925016
2015-07-13,0.9999999999999999,0.29228200471816534,0.2875339298327673,0.19553219530956428
2015-07-14,1.0,0.27039984165783326,0.28761127788199203,0.18349577244374352
2015-07-15,0.9999999999999999,0.2720418367417748,0.2884801458675366,0.18287817550628546
2015-07-16,1.0,0.23855395346608915,0.2902900123455754,0.16327223512417283
2015-07-17,1.0,0.2143229605395401,0.2794890474786599,0.18047730963480527
2015-07-20,0.9999999999999998,0.21967312845838094,0.28120985236608886,0.1799557695790205
2015-07-21,1.0,0.22331347401400778,0.28055278196308336,0.19236213800604593
2015-07-22,0.9999999999999998,0.22494574166977682,0.2804168523054019,0.26009374814693814
2015-07-23,1.0,0.25628957609767805,0.2802080378198895,0.3898846101798239
2015-07-24,1.0,0.30974845613944135,0.2808351023672625,0.5111136880057967
2015-07-27,1.0,0.36927775980498595,0.28604280834796325,0.48007619630034337
2015-07-28,1.0,0.28318149865050307,0.28665564106092983,0.4779315171271864
2015-07-29,1.0,0.24984582052145138,0.2840447742725208,0.5133537601029426
2015-07-30,1.0,0.24704570541674478,0.28598995236995467,0.5185041048605993
2015-07-31,1.0,0.2601910584577011,0.28246688816509297,0.5239431343858642
2015-08-03,0.9999999999999999,0.2753128452624975,0.28331773701962576,0.5559650169568854
2015-08-04,1.0,0.30205889237581346,0.283493735538685,0.5684272968229667
2015-08-05,1.0,0.300374793808067,0.27940995637463734,0.5768845812239037
2015-08-06,1.0,0.32569796879363805,0.2809677924468075,0.5890737233245181
2015-08-07,1.0,0.3212991683330777,0.27923718920035595,0.5951525340452364
2015-08-10,1.0,0.2649490108915283,0.2828318457771687,0.6078376929256101
2015-08-11,1.0,0.31863150412309227,0.28339330696731163,0.5938612563849925
2015-08-12,1.0,0.2921265632929881,0.281780800184415,0.5984880730394239
2015-08-13,1.0,0.3107534229683781,0.28265920129821076,0.6014091025826511
2015-08-14,0.9999999999999999,0.2971544370735865,0.28433901423323305,0.6005466388669584
2015-08-17,1.0,0.29760485152792604,0.28355515871106474,0.6074315728387162
2015-08-18,1.0,0.3343893411586244,0.284168065133669,0.6115829591896076
2015-08-19,0.9999999999999998,0.3865010588115398,0.2857310166798313,0.6020048738871482
2015-08-20,1.0,0.5081952097820246,0.2973759723370481,0.5962744337757567
2015-08-21,1.0,0.6558681930038603,0.3281645657188157,0.5586985848980431
2015-08-24,1.0,0.7494008831115578,0.3653585795052873,0.4927797971538144
2015-08-25,1.0,0.7094521429754982,0.35932774154856684,0.5124730933619869
2015-08-26,1.0,0.6138661145087083,0.3654225350793922,0.5436824986460883
2015-08-27,1.0,0.5673664588172777,0.3777646597621999,0.4789036086653855
2015-08-28,1.0,0.5371902222717286,0.37646004617434004,0.5030328373474102
2015-08-31,1.0,0.5858119495545946,0.3738394908308768,0.48912617833449595
2015-09-01,1.0,0.6024201785749174,0.3897548383154835,0.46609039612270153
2015-09-02,1.0,0.5214645552716839,0.38567661444541723,0.45524289351452196
2015-09-03,1.0,0.5640834661224947,0.38503625468061486,0.46434368279273625
2015-09-04,1.0,0.5682595997343427,0.39040573480687696,0.45931280229935817
2015-09-07,1.0,0.5769381572742841,0.39106117878983454,0.4472581545631568
2015-09-08,1.0,0.5268364492815658,0.397239473731895,0.41052671274847613
2015-09-09,0.9999999999999999,0.606578056106375,0.39030483698096263,0.42890058782877716
2015-09-10,1.0,0.5436947289574501,0.3869029607640451,0.43301573334453947
2015-09-11,0.9999999999999998,0.5086889495123406,0.38808146543095845,0.4308788756879513
2015-09-14,1.0,0.524320986142534,0.3873813301246739,0.43172757858429056
2015-09-15,0.9999999999999999,0.5143313921029108,0.39087309363047973,0.4128134343046822
2015-09-16,1.0,0.47040225749327924,0.3913746810419049,0.41172534189747145
2015-09-17,1.0,0.5054916175686875,0.38381707425301315,0.42112620371906456
2015-09-18,1.0000000000000002,0.5202565919927886,0.3883949949656821,0.3880712374933879
2015-09-21,1.0000000000000002,0.4478797002841239,0.391125063839905,0.383492184898094
2015-09-22,0.9999999999999998,0.4789510113055265,0.39430376142782353,0.3452455559828745
2015-09-23,1.0,0.46266393058775446,0.3919677662013889,0.3375517029077848
2015-09-24,1.0,0.482226009877925,0.39258153938867923,0.32086637088990533
2015-09-25,0.9999999999999999,0.5057289476062684,0.38861700343795735,0.3336762210733964
2015-09-28,1.0,0.5432448792103497,0.39481169713802455,0.26486596978273913
2015-09-29,0.9999999999999999,0.5134950903228105,0.393768703129108,0.2620942526532424
2015-09-30,1.0,0.49672993183462877,0.4012879355105061,0.22475718813984466
2015-10-01,1.0000000000000002,0.4360344441681191,0.3999439933761389,0.2291604633636377
2015-10-02,0.9999999999999999,0.3966239101261107,0.4011899613699892,0.22165999126439054
2015-10-05,1.0,0.3676997700554178,0.40730683036630383,0.17953050879622745
2015-10-06,1.0,0.35906968675927375,0.40386884861322336,0.183932562325356
2015-10-07,1.0,0.32045047263072673,0.40144261155661415,0.18391589333612857
2015-10-08,1.0,0.2867890688064605,0.40184658208710955,0.1764657930326235
2015-10-09,1.0,0.29819537291078047,0.40317157700130896,0.19465632272877112
2015-10-12,1.0,0.27206687440518296,0.399759278280482,0.19490475633690174
2015-10-13,1.0,0.3213882503130762,0.39870412509381714,0.18580146418418514
2015-10-14,1.0,0.33033908677165874,0.3964966037053133,0.21875230510901028
2015-10-15,1.0,0.28863339399263654,0.3995070911670911,0.2276497718519358
2015-10-16,1.0,0.26381159438465285,0.4007280418971406,0.23636212990155545
2015-10-19,0.9999999999999999,0.24898369034847817,0.4075957087871143,0.23244327065442696
2015-10-20,1.0,0.27377499264573113,0.40730681969156063,0.2522910847469119
2015-10-21,1.0,0.3163892668442481,0.40778558558775463,0.24862270782982537
2015-10-22,0.9999999999999999,0.2492348570749907,0.40909316199793433,0.23988737666516874
2015-10-23,1.0,0.27118719852197065,0.40806810466843635,0.22567576898691896
2015-10-26,1.0,0.29345126777123803,0.40672536481488497,0.2290584013839407
2015-10-27,1.0000000000000002,0.2920874851917671,0.4062463867517741,0.2258538448533219
2015-10-28,1.0,0.2819348158428708,0.4057022766525897,0.21398783419671
2015-10-29,1.0,0.2820048220333955,0.40463548173433395,0.22302746730339712
2015-10-30,1.0,0.30372435217739824,0.40154714195859154,0.2294708875888522
2015-11-02,0.9999999999999998,0.25821732554141164,0.3985179554787018,0.2418183300989335
2015-11-03,1.0,0.287206509758134,0.3976897018734874,0.2514891431029089
2015-11-04,1.0,0.330280230586281,0.39596829413519063,0.2755318874485972
2015-11-05,0.9999999999999998,0.31973361402794703,0.39325006475770263,0.3101903512724438
2015-11-06,0.9999999999999999,0.2873306960586015,0.38881741161235506,0.33098676762243434
2015-11-09,0.9999999999999999,0.3495799287224205,0.3887561491322109,0.3285671801287164
2015-11-10,1.0000000000000002,0.3059131769703782,0.38846656410917013,0.33238827717246683
2015-11-11,1.0,0.35901844235102076,0.38803773815605785,0.3353180846268357
2015-11-12,1.0,0.43490874474261043,0.3896769993705054,0.36194811017323847
2015-11-13,1.0,0.459656157215124,0.3920577554725714,0.3265847000554152
2015-11-16,1.0,0.3932761520831345,0.3933491924288947,0.3294855165880244
2015-11-17,0.9999999999999999,0.4524812431478858,0.39065583915053925,0.35978619810284457
2015-11-18,0.9999999999999999,0.3750452180572093,0.3908444656855572,0.3590767256176258
2015-11-19,1.0,0.38671990893864866,0.3884966222773309,0.3909427472017154
2015-11-20,0.9999999999999998,0.35158123875111974,0.3873430016511647,0.3983038211264287
2015-11-23,1.0,0.35343354975726665,0.3868183702183489,0.4078699334943068
2015-11-24,1.0000000000000002,0.34984677002669884,0.3861324510521593,0.42778401182054065
2015-11-25,1.0,0.3461195406274572,0.3856369801399885,0.4333541529164742
2015-11-26,1.0,0.34849045034597587,0.3852070431235108,0.434332751280444
2015-11-27,1.0,0.35322299264770834,0.3851867537897692,0.4323198298985259
2015-11-30,1.0,0.4013905387922381,0.38581129622240734,0.4537781748768543
